1000100,
1000202,43.0
1000500,
1000600,37.0
1000700,38.0
1000800,38.0
1000900,39.0
1001002,43.0
1001200,38.0
1001300,40.0
1001401,43.0
1001501,38.0
1001502,38.0
1001600,38.0
1001800,36.0
1001900,
1002000,38.0
1002100,39.0
1002201,41.0
1002202,34.0
1002400,37.0
1002500,38.0
1002601,35.0
1002700,37.0
1002800,34.0
1002900,37.0
1003001,36.0
1003002,34.0
1003100,40.0
1003200,34.0
1003300,40.0
1003400,34.0
1003601,36.0
1003602,36.0
1003700,38.0
1003800,34.0
1003900,40.0
1004000,35.0
1004100,38.0
1004200,34.0
1004300,35.0
1004400,34.0
1004500,37.0
1004700,38.0
1004800,36.0
1004900,38.0
1005000,37.0
1005200,39.0
1005400,40.0
1005501,36.0
1005502,37.0
1005600,39.0
1005700,36.0
1005800,40.0
1005900,34.0
1006000,37.0
1006100,38.0
1006200,35.0
1006300,39.0
1006400,35.0
1006500,35.0
1006600,35.0
1006700,36.0
1006800,35.0
1006900,39.0
1007000,37.0
1007100,38.0
1007200,37.0
1007300,38.0
1007400,40.0
1007600,37.0
1007700,39.0
1007800,37.0
1007900,39.0
1008000,41.0
1008100,39.0
1008200,42.0
1008300,39.0
1008400,40.0
1008601,42.0
1008700,40.0
1008800,41.0
1008900,41.0
1009000,40.0
1009100,40.0
1009200,42.0
1009300,41.0
1009400,44.0
1009500,40.0
1009600,41.0
1009700,38.0
1009800,37.0
1009900,38.0
1010000,41.0
1010100,41.0
1010200,42.0
1010300,43.0
1010400,41.0
1010601,
1010602,40.0
1010800,39.0
1010900,39.0
1011000,
1011201,40.0
1011203,39.0
1011300,41.0
1011401,
1011402,
1011500,41.0
1011700,38.0
1011800,
1011900,42.0
1012000,
1012100,39.0
1012400,
1012500,39.0
1012600,
1012700,38.0
1012900,40.0
1013000,
1013100,40.0
1013300,38.0
1013400,
1013500,37.0
1013600,
1013700,40.0
1013800,
1013900,39.0
1014000,
1014300,39.0
1014401,
1014402,
1014500,40.0
1014601,
1014700,38.0
1014900,
1015100,39.0
1015300,
1015500,
1015700,
1015900,
1016100,
1016300,
1016500,
1016700,
1016900,
1017100,
1017900,
1019900,
1031703,39.0
1031704,40.0
7000100,42.0
7000301,41.0
7000501,40.0
7000502,42.0
7000700,39.0
7000900,40.0
7001100,38.0
7001300,38.0
7001500,37.0
7002000,
7002100,37.0
7002300,36.0
7002901,41.0
7003100,37.0
7003300,39.0
7003500,38.0
7003700,37.0
7004100,38.0
7004300,39.0
7004700,38.0
7012901,37.0
7017900,37.0
7018100,38.0
7018300,37.0
7018501,37.0
7018700,36.0
7019300,36.0
7019700,38.0
7019900,38.0
7020100,
7021100,37.0
7022700,36.0
7022900,36.0
7023300,35.0
7024100,36.0
7024300,37.0
7024500,36.0
7024900,
7025100,
7025300,
7025500,
7025700,
7025901,
7025902,
7026100,
7026300,
7026500,
7026900,
7027100,
7027300,
7027500,
7027700,
7027900,
7028100,
7028501,
7028700,
7029700,
7047700,
7048900,
7049300,
7049500,
7049700,
7050100,
7050300,
7050500,
7050700,
7050900,
7051100,
7051300,
7051500,
7051700,
7051900,34.0
7052300,34.0
7052500,
7052700,
7052900,
7054300,36.0
7054700,37.0
7054900,35.0
7055100,35.0
7055300,35.0
7055500,36.0
7055700,
7056100,
7056300,
7056500,
7057100,
7057300,
7057500,
7059100,
7123700,34.0
